Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/CodeSystem-BiobankSamples.json	3171	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Birthplace.json	2883	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	18	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-BleedingStroke.json	3592	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	18	22	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-BlockTypes.json	7004	1	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	34	24	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-BloodThinnersTreatment.json	1976	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-BoneLossAcetabulumFemurClassification.json	4127	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	24	18	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-BulkingMaterialeDUGA.json	1988	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	14	15	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CALRGeneType.json	1817	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CalciumType.json	1878	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CancerInvestigation.json	2628	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	18	16	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CauseOfDeath.json	3687	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	23	16	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CementType.json	4112	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	24	17	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CentralBlock.json	2192	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ChemotherapyRegimen.json	7393	1	0	0	0	0	0	0	1	7	0	0	1	0	0	0	0	0	0	0	37	26	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ChromosomPair.json	1944	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	18	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ClinicalProtocolCodes.json	2290	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ClinicalProtocolNotParticipated.json	2201	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	16	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CognitiveFunctionFinding.json	2632	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	17	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CognitiveTest.json	2760	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	20	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Competence.json	3132	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	19	23	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Complications.json	13306	1	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	1	0	0	57	47	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-ConferenceParticipants.json	1908	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	11	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ContactPatient.json	2391	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ContactPlace.json	2395	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	18	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ContaminationDegree.json	2159	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CoronaryArteryGraph.json	2219	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Cyclus.json	2692	1	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	14	20	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CytogeneticChanges.json	2091	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CytogeneticExamination.json	2171	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	16	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DHDeksklusionskriterie.json	3334	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DSAFindingsLocation.json	5253	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	19	24	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-DatabasesKIP.json	1892	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	18	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DeathPlace.json	2242	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DefibrilleringAnalyse.json	2220	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-DetectionMethods.json	2314	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	20	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Dialyseadgang.json	2020	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	19	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-DiseaseLocalization.json	2402	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DiseasePhase.json	2061	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DiseasesUnspecified.json	23399	1	0	0	0	0	0	0	2	22	0	0	0	0	0	0	0	0	0	0	99	79	0	0	0	3	0	0
fsh-generated/resources/CodeSystem-Dosis.json	1781	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-EDTACodes.json	5246	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	23	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-EHSIncisionalHerniaClassification.json	3456	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	16	18	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-EHSIncisionalHerniaClassificationType.json	2174	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-EORTCQLQC1514.json	2129	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-EORTCQLQC1517.json	2517	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-EconomicSupport.json	2131	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	17	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-EdemaStroke.json	1923	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-EducationType.json	1839	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-EndoscopicAppearance.json	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-EsophagealLokalization.json	2016	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-FISHVariables.json	3434	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	16	17	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Faggruppe.json	1816	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-FisherGradingScale.json	2318	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-FixationCruciateLigaments.json	12004	2	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	51	29	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-FollowUp.json	2120	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Frekvens.json	4856	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	18	18	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-FunctionGroupAlloplasty.json	2526	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-FunctionTest.json	1915	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	17	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-FunctionalScoreTypes.json	1939	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-GenericValues.json	9675	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	40	25	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-GenoplivStoppet.json	2049	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Genoplivning.json	2076	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	19	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-GraftCruciateLigaments.json	3506	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-GynUndersoegDUGA.json	1933	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HaandProblemer.json	4486	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HaemoglobinTransf4.json	2114	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-HaendelseIndtraeffer.json	2479	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HarrisHipScoreDistanceWalked.json	2400	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	18	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HarrisHipScoreLimp.json	2122	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	16	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HarrisHipScorePain.json	3094	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HarrisHipScorePublicTransportation.json	2140	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-HarrisHipScoreShoesSocks.json	2139	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HarrisHipScoreSitting.json	2223	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HarrisHipScoreStairs.json	2258	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HarrisHipScoreSupport.json	2541	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HeartRhythm.json	1801	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-HerniaSize.json	2036	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	29	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HipJointArthroplastyComponent.json	15911	2	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	67	29	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-HjerterytmeAnalyse.json	1986	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-HjertestopAarsag.json	1856	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HousingType.json	2375	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HuntHessClassification.json	2538	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ICHAction.json	1912	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ICRSGradingSystem.json	3718	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	15	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-IPSSRCytogeneticCategory.json	2745	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-IkkeBesvaret.json	1985	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ImplantComponents.json	11690	1	0	0	0	0	0	0	2	18	0	0	0	0	0	0	0	0	0	0	47	25	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-ImplantattypeDUGA.json	2426	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-IncisionChoice.json	4637	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	21	17	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Intervals.json	3643	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	15	16	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-IntervalsExact.json	5953	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	0	27	23	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Interventionsforloeb.json	1988	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	18	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Interventionsgruppe.json	2891	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Intubation.json	2641	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-IntubationRelaks.json	1873	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-KellgrenLawrenceKlassifikation.json	2323	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-KliniskeSymptomerDCCG.json	2427	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-KneeJointArthroplastyComponent.json	32074	1	0	0	1	0	0	0	2	17	0	0	0	0	0	0	0	0	0	0	134	43	0	0	0	3	0	0
fsh-generated/resources/CodeSystem-KneeLoosenessGrading.json	2585	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	13	16	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-KomponentLiner.json	2738	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-KorsbaandEjBevaret.json	1984	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-LaryngoskopiDegree.json	2762	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-LesionType.json	1978	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-LifeStatus.json	1838	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-LiquorDrain.json	3113	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MComponentType.json	3707	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	16	14	0	1	0	1	0	0
fsh-generated/resources/CodeSystem-MDTNotFollowed.json	2226	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MTICIClassification.json	3319	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	13	0	0	0	0	1	1
fsh-generated/resources/CodeSystem-MaaleEnheder.json	4480	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	19	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Maengde.json	1977	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-MaritalStatus.json	2752	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MeasurementDevices.json	1881	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MedicalFixationClosing.json	8540	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	33	18	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-MedicalScanningTypes.json	2756	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MedicalTreatmentAdministrationType.json	2349	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MedicalTreatmentDuration.json	2089	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MedicalTreatmentStartOf.json	2250	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-MedicationName.json	4691	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	20	16	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MedicinDANARREST.json	1980	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Medicine.json	2850	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MentalDeclaration.json	2401	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MeshPlacement.json	2307	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-MeshTechnique.json	2455	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MeshType.json	9858	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	1	0	0	40	23	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-MolecularRemission.json	1932	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MorsDiagnosegrupper.json	2103	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MorsDiagnosekoder.json	6210	1	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	27	18	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-MuligVanskeligUmulig.json	1995	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS10Dysarthria.json	2434	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
